,OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown,ndate,AADailyCases,AA7Day,AADaily100K,AA100k7D,BaltCountyDailyCases,BaltimoreCounty7Day,BaltimoreCountyDaily100K,BaltimoreCounty100k7D,BaltimoreCityDC,BaltCity7Day,BaltCityDaily100k,BaltimoreCity100k7D,HowardDC,Howard7Day,HowardCountyDaily100K,HowardCounty100k7D,CalvertDC,Calvert7Day,CalvertDaily100k,Calvert100k7D,PGDC,PG7Day,PGDaily100k,PG100k7D,HarfordDC,Hardford7Day,Harford100kDaily,Hardford100k7D,MontgomeryDC,Montgomery7Day,Montgomery100kDaily,Montgomery100k7D
536,537,2021/09/02 10:00:00+00,7764,47503,70199,56222,4722,2539,10227,7181,12542,3335,21621,2272,18070,20742,1468,76337,92175,3268,2803,7142,2369,15992,8904,4251,0,2021-09-02 10:00:00+00:00,150.0,113.42857142857143,26.16746128524103,19.787585009982262,180.0,132.28571428571428,21.251475796930343,15.618148085680556,66.0,96.14285714285714,10.709209270930014,15.600211773454328,29.0,52.714285714285715,8.607358995135359,15.64588901086181,20.0,18.571428571428573,21.140308225693932,19.630286209572937,172.0,187.42857142857142,18.77438213726693,20.45846292698855,56.0,43.42857142857143,21.92287064331881,17.001409886655406,178.0,161.71428571428572,16.941280380093804,15.391275594114116
537,538,2021/09/03 10:00:00+00,7783,47622,70340,56320,4732,2552,10264,7205,12609,3369,21712,2286,18131,20813,1470,76486,92378,3278,2816,7198,2375,16029,8986,4281,0,2021-09-03 10:00:00+00:00,119.0,113.42857142857143,20.759519286291216,19.787585009982262,141.0,129.57142857142858,16.646989374262102,15.29768932366335,98.0,92.0,15.901553159865779,14.927988680690321,71.0,52.857142857142854,21.073189263952084,15.688289794089078,10.0,17.571428571428573,10.570154112846966,18.57327079828824,203.0,184.71428571428572,22.158137057355738,20.16218945472271,61.0,45.0,23.880269807900845,17.61659248123833,149.0,160.57142857142858,14.18118413839313,15.28250332843133
538,539,2021/09/04 10:00:00+00,7821,47766,70435,56419,4742,2559,10290,7228,12664,3379,21762,2307,18177,20839,1475,76611,92569,3293,2820,7240,2380,16118,9036,4299,0,2021-09-04 10:00:00+00:00,144.0,114.71428571428571,25.120762833831385,20.011877535284327,95.0,122.42857142857143,11.216056670602125,14.45437679203913,99.0,91.85714285714286,16.063813906395023,14.904808574043287,26.0,44.857142857142854,7.716942547362735,13.313845933362083,10.0,17.571428571428573,10.570154112846966,18.57327079828824,191.0,181.0,20.84829644312781,19.756762597937875,46.0,45.857142857142854,18.008072314154738,17.95214662373811,125.0,151.28571428571428,11.896966559054638,14.3987286697587
539,540,2021/09/05 10:00:00+00,7830,47853,70501,56488,4747,2565,10315,7235,12695,3392,21800,2314,18210,20856,1476,76705,92712,3307,2825,7269,2386,16167,9076,4310,0,2021-09-05 10:00:00+00:00,87.0,116.57142857142857,15.177127545439795,20.33585562738731,66.0,118.57142857142857,7.792207792207792,13.99898802496205,69.0,87.85714285714286,11.195991510517741,14.255765587926318,17.0,42.42857142857143,5.045693204044865,12.593032618498528,5.0,14.857142857142858,5.285077056423483,15.70422896765835,143.0,176.28571428571428,15.60893398621611,19.242182356634043,33.0,43.714285714285715,12.918834486241442,17.11326126748866,94.0,137.28571428571428,8.946518852409088,13.06626841514458
540,541,2021/09/06 10:00:00+00,7886,47942,70584,56575,4755,2580,10334,7269,12729,3410,21844,2333,18260,20909,1477,76831,92852,3310,2830,7323,2390,16199,9122,4317,0,2021-09-06 10:00:00+00:00,89.0,117.85714285714286,15.526027029243009,20.56014815268938,83.0,114.85714285714286,9.799291617473434,13.560465508517456,87.0,88.28571428571429,14.116684948044108,14.32530590786742,53.0,43.42857142857143,15.730690577316343,12.889838101089405,8.0,13.142857142857142,8.456123290277572,13.892202548313156,140.0,177.85714285714286,15.281473832659131,19.41370910373532,50.0,47.0,19.573991645820364,18.399552147071145,126.0,138.85714285714286,11.992142291527076,13.215830280458409
541,542,2021/09/07 10:00:00+00,7894,48005,70674,56652,4759,2583,10348,7288,12772,3417,21883,2336,18296,20932,1480,76933,92993,3322,2834,7364,2393,16205,9161,4332,0,2021-09-07 10:00:00+00:00,63.0,115.71428571428571,10.990333739801232,20.186327277185935,90.0,111.42857142857143,10.625737898465172,13.155675493337833,77.0,88.57142857142857,12.494077482751683,14.371666121161491,23.0,42.142857142857146,6.826526099590112,12.508231052043994,4.0,10.714285714285714,4.228061645138786,11.325165120907466,141.0,175.0,15.390627217178123,19.101842290823914,36.0,46.57142857142857,14.093273984990663,18.231775075821254,102.0,130.71428571428572,9.707924712188584,12.440827887468567
542,543,2021/09/08 10:00:00+00,7964,48080,70752,56669,4762,2586,10362,7299,12804,3427,21900,2341,18336,20954,1481,77026,93117,3329,2839,7392,2396,16216,9185,4340,0,2021-09-08 10:00:00+00:00,75.0,103.85714285714286,13.083730642620514,18.117851766066885,78.0,104.71428571428571,9.208972845336481,12.362961713611066,17.0,73.28571428571429,2.758432690997125,11.89139470992878,22.0,34.42857142857143,6.529720616999237,10.218588757771537,3.0,8.571428571428571,3.17104623385409,9.060132096725972,124.0,159.14285714285714,13.535019680355228,17.370981479165582,40.0,46.0,15.659193316656294,18.008072314154738,93.0,123.85714285714286,8.85134311993665,11.788194293371854
543,544,2021/09/09 10:00:00+00,8015,48159,70836,56732,4768,2586,10385,7310,12824,3434,21953,2349,18375,21048,1483,77131,93255,3334,2848,7406,2401,16281,9205,4346,0,2021-09-09 10:00:00+00:00,79.0,93.71428571428571,13.781529610226942,16.348432955350585,84.0,91.0,9.917355371900825,10.74380165289256,63.0,72.85714285714286,10.222427031342285,11.821854389987678,94.0,43.714285714285715,27.899715363542196,12.97463966754394,6.0,6.571428571428571,6.34209246770818,6.94610127415658,138.0,154.28571428571428,15.063167063621142,16.840807897216184,39.0,43.57142857142857,15.267713483739886,17.057335577072035,105.0,113.42857142857143,9.993451909605897,10.795647369016436
544,545,2021/09/10 10:00:00+00,8062,48289,70991,56864,4777,2605,10419,7343,12895,3476,22030,2367,18430,21092,1491,77265,93513,3346,2868,7476,2415,16361,9283,4359,0,2021-09-10 10:00:00+00:00,130.0,95.28571428571429,22.678466447208894,16.622568264053108,155.0,93.0,18.299881936245573,10.979929161747341,132.0,77.71428571428571,21.418418541860028,12.609978015986856,44.0,39.857142857142854,13.059441233998474,11.82981852040771,9.0,6.428571428571429,9.513138701562267,6.795099072544479,258.0,162.14285714285714,28.161573205900396,17.698441632722563,55.0,42.714285714285715,21.531390810402403,16.721781434572254,134.0,111.28571428571429,12.753548151306571,10.591699370861216
545,546,2021/09/11 10:00:00+00,8080,48437,71133,56990,4805,2628,10447,7367,12951,3514,22093,2373,18488,21123,1499,77406,93693,3360,2882,7528,2426,16441,9341,4388,0,2021-09-11 10:00:00+00:00,148.0,95.85714285714286,25.818561801437813,16.722253830854026,142.0,99.71428571428571,16.76505312868949,11.772642941474112,126.0,81.57142857142857,20.44485406268457,13.235840895456791,31.0,40.57142857142857,9.200969960317106,12.041822436544049,28.0,9.0,29.596431515971503,9.51313870156227,180.0,160.57142857142858,19.64760921341888,17.526914885621288,58.0,44.42857142857143,22.705830309151626,17.392889719571812,141.0,113.57142857142857,13.419778278613633,10.809243902226784
546,547,2021/09/12 10:00:00+00,8108,48548,71241,57113,4814,2647,10477,7387,12997,3533,22149,2388,18540,21164,1501,77522,93865,3367,2897,7550,2439,16514,9376,4406,0,2021-09-12 10:00:00+00:00,111.0,99.28571428571429,19.36392135107836,17.32036723165954,108.0,105.71428571428571,12.750885478158205,12.481025468038453,123.0,89.28571428571429,19.958071823096844,14.487566654396662,41.0,44.0,12.169024786225851,13.059441233998474,9.0,9.571428571428571,9.513138701562267,10.117147508010666,172.0,164.71428571428572,18.77438213726693,17.979121764342832,52.0,47.142857142857146,20.35695131165318,18.455477837487773,116.0,116.71428571428571,11.040384966802705,11.108367632854444
547,548,2021/09/13 10:00:00+00,8127,48651,71366,57211,4832,2650,10492,7414,13042,3536,22191,2400,18587,21198,1501,77696,94015,3373,2913,7629,2442,16548,9414,4418,0,2021-09-13 10:00:00+00:00,103.0,101.28571428571429,17.968323415865505,17.66926671546275,125.0,111.71428571428571,14.757969303423849,13.1894079946028,98.0,90.85714285714286,15.901553159865779,14.742547827514045,34.0,41.285714285714285,10.09138640808973,12.253826352680388,18.0,11.0,19.026277403124535,11.627169524131661,150.0,166.14285714285714,16.373007677849067,18.135055170798537,47.0,46.714285714285715,18.399552147071145,18.287700766237887,174.0,123.57142857142857,16.560577450204054,11.761001226951157
548,549,2021/09/14 10:00:00+00,8233,48733,71444,57295,4853,2661,10510,7436,13082,3546,22247,2412,18621,21236,1509,77870,94179,3380,2931,7657,2445,16570,9456,4434,0,2021-09-14 10:00:00+00:00,82.0,104.0,14.304878835931762,18.142773157767113,78.0,110.0,9.208972845336481,12.987012987012987,84.0,91.85714285714286,13.629902708456381,14.904808574043287,38.0,43.42857142857143,11.278608338453228,12.889838101089405,21.0,13.428571428571429,22.197323636978627,14.194206951537353,164.0,169.42857142857142,17.90115506111498,18.49370200564666,34.0,46.42857142857143,13.31031431915785,18.17584938540463,174.0,133.85714285714286,16.560577450204054,12.739951618096224
549,550,2021/09/15 10:00:00+00,8284,48844,71597,57329,4865,2670,10529,7467,13123,3559,22309,2422,18658,21270,1515,77967,94379,3389,2947,7740,2449,16657,9512,4448,0,2021-09-15 10:00:00+00:00,111.0,109.14285714285714,19.36392135107836,19.039943258975377,153.0,120.71428571428571,18.06375442739079,14.251981784449317,34.0,94.28571428571429,5.51686538199425,15.298870387042877,34.0,45.142857142857146,10.09138640808973,13.398647499816617,12.0,14.714285714285714,12.68418493541636,15.553226766046249,200.0,180.28571428571428,21.830676903798757,19.67879589471002,37.0,46.0,14.48475381790707,18.008072314154738,97.0,134.42857142857142,9.2320460498264,12.794337750937615
550,551,2021/09/16 10:00:00+00,8334,48966,71744,57444,4881,2683,10558,7495,13192,3598,22374,2435,18706,21312,1517,78130,94535,3400,2965,7772,2459,16746,9555,4458,0,2021-09-16 10:00:00+00:00,122.0,115.28571428571429,21.282868511996035,20.11156310208525,147.0,129.71428571428572,17.355371900826444,15.314555574295834,115.0,101.71428571428571,18.659985850862903,16.50423593268868,42.0,37.714285714285715,12.465830268816728,11.193806771998693,16.0,16.142857142857142,16.912246580555145,17.063248782167246,156.0,182.85714285714286,17.02792798496303,19.95947602633029,48.0,47.285714285714285,18.79103197998755,18.511403527904406,163.0,142.71428571428572,15.51364439300725,13.582936677137809
551,552,2021/09/17 10:00:00+00,8382,49087,71911,57570,4905,2704,10596,7535,13241,3619,22432,2469,18759,21366,1521,78288,94706,3432,2987,7863,2468,16836,9628,4479,0,2021-09-17 10:00:00+00:00,121.0,114.0,21.10841877009443,19.88727057678318,167.0,131.42857142857142,19.71664698937426,15.516950581885643,126.0,100.85714285714286,20.44485406268457,16.36515529280647,54.0,39.142857142857146,16.027496059907218,11.617814604271372,24.0,18.285714285714285,25.36836987083272,19.328281806348738,171.0,170.42857142857142,18.665228752747936,18.60285539016565,53.0,47.0,20.74843114456959,18.399552147071145,158.0,146.14285714285714,15.037765730645063,13.909253474186164
552,553,2021/09/18 10:00:00+00,8426,49207,72019,57673,4933,2718,10628,7571,13282,3638,22479,2491,18814,21422,1526,78428,94870,3445,3004,7916,2480,16912,9679,4500,0,2021-09-18 10:00:00+00:00,120.0,110.0,20.933969028192823,19.189471609176753,108.0,126.57142857142857,12.750885478158205,14.943498060381176,103.0,97.57142857142857,16.71285689251199,15.832012839924674,56.0,42.714285714285715,16.621107025088968,12.677834184953065,28.0,18.285714285714285,29.596431515971503,19.328281806348738,164.0,168.14285714285714,17.90115506111498,18.353361939836528,55.0,46.57142857142857,21.531390810402403,18.231775075821254,140.0,146.0,13.324602546141195,13.895656940975815
553,554,2021/09/19 10:00:00+00,8463,49313,72127,57773,4949,2737,10649,7590,13325,3651,22510,2521,18849,21436,1527,78530,95001,3454,3012,7985,2489,16977,9715,4514,0,2021-09-19 10:00:00+00:00,106.0,109.28571428571429,18.49167264157033,19.06486465067561,108.0,126.57142857142857,12.750885478158205,14.943498060381177,100.0,94.28571428571429,16.22607465292426,15.298870387042877,14.0,38.857142857142854,4.155276756272242,11.533013037816835,16.0,19.285714285714285,16.912246580555145,20.385297217633433,131.0,162.28571428571428,14.299093371988185,17.714034973368133,35.0,44.142857142857146,13.701794152074255,17.28103833873855,102.0,144.0,9.707924712188584,13.705305476030944
554,555,2021/09/20 10:00:00+00,8529,49394,72236,57895,4978,2757,10699,7623,13366,3668,22556,2538,18892,21492,1529,78635,95144,3463,3028,8030,2493,17025,9747,4519,0,2021-09-20 10:00:00+00:00,81.0,106.14285714285714,14.130429094030156,18.516594033270557,109.0,124.28571428571429,12.868949232585598,14.673638050261427,122.0,97.71428571428571,19.795811076567603,15.855192946571707,56.0,42.0,16.621107025088968,12.465830268816726,29.0,20.857142857142858,30.6534469272562,22.04632143536653,143.0,161.28571428571428,15.60893398621611,17.60488158884914,43.0,43.57142857142857,16.833632815405515,17.05733557707203,105.0,134.14285714285714,9.993451909605897,12.76714468451692
555,556,2021/09/21 10:00:00+00,8612,49464,72338,57962,4994,2767,10737,7648,13400,3681,22612,2552,18938,21518,1533,78755,95287,3474,3035,8055,2497,17034,9790,4527,0,2021-09-21 10:00:00+00:00,70.0,104.42857142857143,12.21148193311248,18.217537332867803,102.0,127.71428571428571,12.04250295159386,15.07842806544105,67.0,95.28571428571429,10.871470017459256,15.46113113357212,26.0,40.285714285714285,7.716942547362735,11.957020870089513,16.0,20.142857142857142,16.912246580555145,21.291310427306033,143.0,158.28571428571428,15.60893398621611,17.27742143529216,46.0,45.285714285714285,18.008072314154738,17.72844386207159,120.0,126.42857142857143,11.421087896692454,12.03293189115812
556,557,2021/09/22 10:00:00+00,8634,49565,72489,58064,5010,2771,10763,7672,13435,3695,22648,2561,18981,21544,1533,78852,95446,3491,3042,8113,2507,17162,9843,4534,0,2021-09-22 10:00:00+00:00,101.0,103.0,17.619423932062293,17.968323415865505,151.0,127.42857142857143,17.82762691853601,15.044695564176083,102.0,105.0,16.550596145982748,17.037378385570474,26.0,39.142857142857146,7.716942547362735,11.617814604271372,16.0,20.714285714285715,16.912246580555145,21.89531923375443,159.0,152.42857142857142,17.35538813852001,16.638094468823766,43.0,46.142857142857146,16.833632815405515,18.063998004571367,97.0,126.42857142857143,9.2320460498264,12.03293189115812
557,558,2021/09/23 10:00:00+00,8677,49719,72635,58209,5027,2797,10809,7706,13471,3699,22691,2571,19046,21600,1539,78980,95623,3507,3047,8173,2518,17275,9889,4552,0,2021-09-23 10:00:00+00:00,154.0,107.57142857142857,26.865260252847456,18.765807950272855,146.0,127.28571428571429,17.237308146399055,15.0278293135436,145.0,109.28571428571429,23.527808246740182,17.732781584981517,56.0,41.142857142857146,16.621107025088968,12.211425569453118,17.0,20.857142857142858,17.969261991839844,22.04632143536653,177.0,155.42857142857142,19.320149059861897,16.965554622380747,65.0,48.57142857142857,25.446189139566474,19.01473474165407,128.0,121.42857142857143,12.182493756471949,11.557053228795935
558,559,2021/09/24 10:00:00+00,8734,49843,72781,58311,5064,2807,10856,7740,13522,3710,22737,2595,19080,21634,1539,79097,95797,3512,3066,8268,2537,17367,9961,4565,0,2021-09-24 10:00:00+00:00,124.0,108.0,21.63176799579925,18.84057212537354,146.0,124.28571428571429,17.237308146399055,14.673638050261426,102.0,105.85714285714286,16.550596145982748,17.176459025452683,34.0,38.285714285714285,10.09138640808973,11.363409904907765,37.0,22.714285714285715,39.10957021753377,24.009350056323825,174.0,155.85714285714286,18.992688906304917,17.01233464431746,34.0,45.857142857142854,13.31031431915785,17.95214662373811,117.0,115.57142857142857,11.13556069927514,10.99959536717166
559,560,2021/09/25 10:00:00+00,8786,49974,72942,58445,5098,2834,10897,7782,13559,3751,22777,2624,19117,21671,1546,79270,96009,3536,3076,8395,2549,17453,10009,4590,0,2021-09-25 10:00:00+00:00,131.0,109.57142857142857,22.8529161891105,19.114707434076063,161.0,131.85714285714286,19.008264462809915,15.5675493337831,134.0,110.28571428571429,21.74294003491851,17.89504233151076,37.0,35.57142857142857,10.981802855862353,10.557795023589676,34.0,23.571428571428573,35.93852398367969,24.915363265996422,212.0,162.71428571428572,23.14051751802668,17.760814995304845,37.0,43.285714285714285,14.48475381790707,16.945484196238773,173.0,120.28571428571429,16.46540171773162,11.448280963113149
560,561,2021/09/26 10:00:00+00,8790,50074,73061,58576,5117,2849,10947,7820,13581,3762,22825,2635,19164,21719,1553,79373,96140,3548,3084,8415,2559,17547,10057,4608,0,2021-09-26 10:00:00+00:00,100.0,108.71428571428571,17.444974190160686,18.96517908387469,119.0,133.42857142857142,14.049586776859504,15.753078090740429,131.0,114.71428571428571,21.256157795330786,18.613625637568834,48.0,40.42857142857143,14.246663164361973,11.999421653316782,19.0,24.0,20.083292814409234,25.36836987083272,131.0,162.71428571428572,14.299093371988185,17.760814995304845,47.0,45.0,18.399552147071145,17.61659248123833,103.0,120.42857142857143,9.803100444661021,11.461877496323497
561,562,2021/09/27 10:00:00+00,8811,50169,73169,58677,5140,2861,10972,7851,13612,3770,22865,2657,19202,21764,1559,79452,96246,3554,3099,8478,2570,17574,10092,4620,0,2021-09-27 10:00:00+00:00,95.0,110.71428571428571,16.572725480652654,19.314078567677903,108.0,133.28571428571428,12.750885478158205,15.736211840107943,101.0,111.71428571428571,16.388335399453506,18.126843397981105,45.0,38.857142857142854,13.35624671658935,11.533013037816833,23.0,23.142857142857142,24.31135445954802,24.462356661160122,106.0,157.42857142857142,11.57025875901334,17.183861391418734,38.0,44.285714285714285,14.876233650823478,17.336964029155183,79.0,116.71428571428571,7.5188828653225315,11.108367632854444
562,563,2021/09/28 10:00:00+00,8898,50220,73254,58792,5147,2873,11011,7886,13635,3780,22908,2670,19242,21795,1563,79555,96373,3562,3105,8509,2579,17617,10127,4635,0,2021-09-28 10:00:00+00:00,51.0,108.0,8.896936836981949,18.84057212537354,85.0,130.85714285714286,10.035419126328216,15.44948557935571,115.0,118.57142857142857,18.659985850862903,19.23948851703877,31.0,39.57142857142857,9.200969960317106,11.745016953953172,7.0,21.857142857142858,7.399107878992876,23.103336846651224,127.0,155.14285714285714,13.86247983391221,16.934367941089608,40.0,43.42857142857143,15.659193316656294,17.001409886655402,103.0,114.28571428571429,9.803100444661021,10.877226568278527
563,564,2021/09/29 10:00:00+00,8926,50329,73433,58876,5157,2876,11047,7928,13670,3789,22974,2682,19292,21839,1566,79650,96496,3569,3116,8546,2585,17712,10154,4649,0,2021-09-29 10:00:00+00:00,109.0,109.14285714285714,19.01502186727515,19.039943258975377,179.0,134.85714285714286,21.13341204250295,15.921740597065272,84.0,116.0,13.629902708456381,18.822246597392144,44.0,42.142857142857146,13.059441233998474,12.508231052043993,10.0,21.0,10.570154112846966,22.19732363697863,123.0,150.0,13.425866295836236,16.373007677849067,50.0,44.42857142857143,19.573991645820364,17.39288971957181,95.0,114.0,9.041694584881526,10.850033501857832
