,Date,Acute,ICU,Year,Total,Population,AcuteDaily,Acute7Day,AcuteDaily100k,Acute100k7D,ICUDaily,ICU7Day,ICUDaily100K,ICU100k7D,TotalDaily,Total7Day,TotalDaily100k,Total100k7D
90,2022-08-12,32.0,6,22.0,38.0,590336.0,32.0,33.714285714285715,5.420641803989592,5.71103332920332,6,4.0,1.0163703382480487,5.71103332920332,38.0,37.714285714285715,6.4370121422376405,6.38861355470202
91,2022-08-13,34.0,4,22.0,38.0,590336.0,34.0,33.0,5.759431916738942,5.590036860364267,4,4.0,0.677580225498699,5.590036860364267,38.0,37.0,6.4370121422376405,6.267617085862966
92,2022-08-14,33.0,4,22.0,37.0,590336.0,33.0,33.142857142857146,5.5900368603642665,5.614236154132078,4,4.142857142857143,0.677580225498699,5.614236154132078,37.0,37.285714285714285,6.267617085862966,6.316015673398588
93,2022-08-15,26.0,6,22.0,32.0,590336.0,26.0,31.857142857142858,4.404271465741544,5.396442510221782,6,4.571428571428571,1.0163703382480487,5.396442510221782,32.0,36.42857142857143,5.420641803989592,6.170819910791723
94,2022-08-16,29.0,3,22.0,32.0,590336.0,29.0,31.0,4.912456634865568,5.251246747614917,3,4.571428571428571,0.5081851691240243,5.251246747614917,32.0,35.57142857142857,5.420641803989592,6.02562414818486
95,2022-08-17,26.0,1,22.0,27.0,590336.0,26.0,30.285714285714285,4.404271465741544,5.130250278775863,1,4.142857142857143,0.16939505637467475,5.130250278775863,27.0,34.42857142857143,4.573666522116218,5.832029798042373
96,2022-08-18,26.0,0,22.0,26.0,590336.0,26.0,29.428571428571427,4.404271465741544,4.985054516169,0,3.4285714285714284,0.0,4.985054516169,26.0,32.857142857142854,4.404271465741544,5.565837566596456
97,2022-08-19,24.0,1,22.0,25.0,590336.0,24.0,28.285714285714285,4.065481352992195,4.791460166026515,1,2.7142857142857144,0.16939505637467475,4.791460166026515,25.0,31.0,4.234876409366869,5.251246747614917
98,2022-08-20,22.0,0,22.0,22.0,590336.0,22.0,26.571428571428573,3.726691240242845,4.501068640812787,0,2.142857142857143,0.0,4.501068640812787,22.0,28.714285714285715,3.726691240242845,4.864058047329946
99,2022-08-21,25.0,1,22.0,26.0,590336.0,25.0,25.428571428571427,4.234876409366869,4.307474290670301,1,1.7142857142857142,0.16939505637467475,4.307474290670301,26.0,27.142857142857142,4.404271465741544,4.597865815884028
100,2022-08-22,21.0,2,22.0,23.0,590336.0,21.0,24.714285714285715,3.5572961838681696,4.1864778218312475,2,1.1428571428571428,0.3387901127493495,4.1864778218312475,23.0,25.857142857142858,3.89608629661752,4.380072171973733
101,2022-08-23,22.0,2,22.0,24.0,590336.0,22.0,23.714285714285715,3.726691240242845,4.017082765456573,2,1.0,0.3387901127493495,4.017082765456573,24.0,24.714285714285715,4.065481352992195,4.1864778218312475
102,2022-08-24,17.0,2,22.0,19.0,590336.0,17.0,22.428571428571427,2.879715958369471,3.799289121546277,2,1.1428571428571428,0.3387901127493495,3.799289121546277,19.0,23.571428571428573,3.2185060711188203,3.9928834716887622
103,2022-08-25,19.0,3,22.0,22.0,590336.0,19.0,21.428571428571427,3.2185060711188203,3.629894065171602,3,1.5714285714285714,0.5081851691240243,3.629894065171602,22.0,23.0,3.726691240242845,3.89608629661752
104,2022-08-26,22.0,3,22.0,25.0,590336.0,22.0,21.142857142857142,3.726691240242845,3.5814954776359804,3,1.8571428571428572,0.5081851691240243,3.5814954776359804,25.0,23.0,4.234876409366869,3.8960862966175194
105,2022-08-27,19.0,4,22.0,23.0,590336.0,19.0,20.714285714285715,3.2185060711188203,3.508897596332549,4,2.4285714285714284,0.677580225498699,3.508897596332549,23.0,23.142857142857142,3.89608629661752,3.92028559038533
106,2022-08-28,20.0,4,22.0,24.0,590336.0,20.0,20.0,3.387901127493495,3.387901127493495,4,2.857142857142857,0.677580225498699,3.387901127493495,24.0,22.857142857142858,4.065481352992195,3.8718870028497085
107,2022-08-29,24.0,3,22.0,27.0,590336.0,24.0,20.428571428571427,4.065481352992195,3.460499008796927,3,3.0,0.5081851691240243,3.460499008796927,27.0,23.428571428571427,4.573666522116218,3.968684177920952
108,2022-08-30,25.0,2,22.0,27.0,590336.0,25.0,20.857142857142858,4.234876409366869,3.533096890100359,2,3.0,0.3387901127493495,3.533096890100359,27.0,23.857142857142858,4.573666522116218,4.041282059224384
