,OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown,ndate,AADailyCases,AA7Day,AADaily100k1,AA100k7D-County_2019,AADaily100k2,AA100k7D-2019Census,AADaily100k3,AA100k7D-2020Census
1059,1060,2023/02/07 10:00:00+00,21510,118477,170405,147883,14647,7273,27806,20144,38310,9475,57889,7108,49499,63412,3915,243264,227085,8775,6154,24405,7170,40748,24662,10766,0,2023-02-07 10:00:00+00:00,52.0,52.57142857142857,8.971240273967876,9.069825331923566,8.977373565778251,9.076026022545046,8.839613708880922,8.936752321066425
1060,1061,2023/02/08 10:00:00+00,21520,118526,170498,147957,14664,7278,27816,20157,38332,9478,57916,7112,49519,63445,3919,243373,227187,8776,6155,24416,7175,40753,24666,10770,0,2023-02-08 10:00:00+00:00,49.0,49.42857142857143,8.453668719700499,8.527607513167267,8.459448167752583,8.533437510327678,8.329635994907022,8.40248995404615
1061,1062,2023/02/09 10:00:00+00,21527,118595,170600,148054,14675,7284,27832,20166,38351,9480,57952,7119,49546,63478,3921,243514,227308,8777,6155,24427,7180,40770,24672,10773,0,2023-02-09 10:00:00+00:00,69.0,52.857142857142854,11.904145748149682,9.119117860901413,11.912284154590372,9.125352250928442,11.729487421399686,8.985321627159179
1062,1063,2023/02/10 10:00:00+00,21537,118658,170690,148131,14679,7287,27849,20178,38373,9484,57986,7123,49581,63512,3923,243650,227427,8778,6156,24433,7182,40787,24683,10774,0,2023-02-10 10:00:00+00:00,63.0,54.285714285714285,10.869002639614926,9.365580505790641,10.876433358539037,9.371983392845427,10.709531993451886,9.22816815762294
1063,1064,2023/02/11 10:00:00+00,21548,118712,170792,148217,14687,7289,27867,20186,38389,9486,58016,7129,49609,63555,3924,243769,227546,8781,6159,24441,7183,40801,24694,10779,0,2023-02-11 10:00:00+00:00,54.0,50.714285714285715,9.316287976812795,8.749423893567572,9.322657164462031,8.755405538052965,9.179598851530187,8.621051831463536
1064,1065,2023/02/12 10:00:00+00,21550,118769,170863,148248,14691,7289,27879,20197,38409,9488,58033,7133,49630,63577,3924,243874,227638,8784,6160,24445,7184,40804,24704,10780,0,2023-02-12 10:00:00+00:00,57.0,53.0,9.833859531080172,9.143764125390335,9.8405825624877,9.150015365120142,9.689576565504087,9.009606280205555
1065,1066,2023/02/13 10:00:00+00,21551,118797,170904,148284,14697,7291,27888,20205,38422,9488,58045,7135,49653,63593,3925,243929,227683,8786,6160,24449,7186,40806,24712,10783,0,2023-02-13 10:00:00+00:00,28.0,53.142857142857146,4.830667839828856,9.168410389879257,4.833970381572905,9.17467847931184,4.759791997089727,9.03389093325193
1066,1067,2023/02/14 10:00:00+00,21564,118868,171022,148366,14702,7293,27906,20213,38434,9493,58074,7140,49685,63625,3925,244069,227791,8788,6162,24457,7189,40814,24725,10787,0,2023-02-14 10:00:00+00:00,71.0,55.857142857142854,12.2491934509946,9.63668941516879,12.25756775327415,9.643277648954111,12.06947256404895,9.495299341133078
1067,1068,2023/02/15 10:00:00+00,21570,118936,171098,148425,14707,7295,27919,20217,38444,9496,58097,7143,49708,63660,3927,244143,227876,8794,6164,24462,7191,40819,24732,10791,0,2023-02-15 10:00:00+00:00,68.0,58.57142857142857,11.731621896727223,10.104968440458322,11.739642355248483,10.111876818596384,11.559494850075053,9.956707749014226
1068,1069,2023/02/16 10:00:00+00,21582,118992,171190,148499,14710,7298,27932,20222,38470,9498,58122,7146,49737,63692,3930,244249,227992,8798,6166,24476,7191,40828,24746,10798,0,2023-02-16 10:00:00+00:00,56.0,56.714285714285715,9.661335679657713,9.784567002102326,9.66794076314581,9.791256334104302,9.519583994179454,9.641007259411335
1069,1070,2023/02/17 10:00:00+00,21590,119052,171270,148553,14717,7299,27942,20235,38495,9503,58146,7146,49766,63737,3932,244352,228089,8799,6169,24486,7193,40839,24755,10806,0,2023-02-17 10:00:00+00:00,60.0,56.285714285714285,10.35143108534755,9.710628208635558,10.358507960513368,9.717266991529206,10.199554279477987,9.568153300272206
1070,1071,2023/02/18 10:00:00+00,21605,119080,171361,148612,14722,7299,27958,20243,38517,9505,58174,7147,49780,63759,3935,244442,228189,8802,6169,24496,7195,40847,24761,10810,0,2023-02-18 10:00:00+00:00,28.0,52.57142857142857,4.830667839828856,9.069825331923566,4.833970381572905,9.076026022545046,4.759791997089727,8.936752321066425
1071,1072,2023/02/19 10:00:00+00,21606,119109,171424,148656,14726,7300,27967,20250,38528,9506,58188,7151,49792,63782,3936,244534,228257,8804,6169,24499,7198,40857,24764,10815,0,2023-02-19 10:00:00+00:00,29.0,48.57142857142857,5.003191691251316,8.37972992623373,5.006612180914795,8.385458825177487,4.929784568414361,8.256782035767895
1072,1073,2023/02/20 10:00:00+00,21609,119133,171462,148695,14729,7301,27975,20255,38535,9508,58200,7152,49803,63796,3937,244586,228326,8804,6170,24504,7200,40860,24768,10817,0,2023-02-20 10:00:00+00:00,24.0,48.0,4.14057243413902,8.281144868278039,4.143403184205347,8.286806368410693,4.079821711791195,8.15964342358239
1073,1074,2023/02/21 10:00:00+00,21616,119158,171500,148727,14730,7301,27978,20259,38543,9512,58220,7153,49812,63817,3938,244648,228372,8807,6170,24506,7202,40866,24773,10820,0,2023-02-21 10:00:00+00:00,25.0,41.42857142857143,4.313096285561478,7.147416701787594,4.316044983547236,7.152303115592562,4.249814283115827,7.042549383449086
1074,1075,2023/02/22 10:00:00+00,21631,119222,171602,148793,14736,7305,27996,20271,38564,9517,58236,7155,49851,63850,3939,244774,228493,8810,6171,24511,7204,40876,24783,10825,0,2023-02-22 10:00:00+00:00,64.0,40.857142857142854,11.041526491037386,7.048831643831903,11.049075157880926,7.053650658825769,10.879524564776519,6.945410771263582
1075,1076,2023/02/23 10:00:00+00,21637,119263,171666,148840,14740,7305,28007,20275,38574,9517,58251,7158,49875,63889,3942,244847,228586,8815,6174,24515,7207,40888,24791,10824,0,2023-02-23 10:00:00+00:00,41.0,38.714285714285715,7.073477908320825,6.679137676498063,7.078313773017468,6.683703945950293,6.9696954243099585,6.581140975567939
1076,1077,2023/02/24 10:00:00+00,21641,119324,171730,148904,14743,7308,28026,20282,38590,9521,58274,7161,49894,63925,3942,244944,228670,8817,6175,24523,7209,40896,24794,10827,0,2023-02-24 10:00:00+00:00,61.0,38.857142857142854,10.523954936770009,6.703783940986985,10.531149759855257,6.70836706014199,10.36954685080262,6.605425628614315
1077,1078,2023/02/25 10:00:00+00,21645,119373,171814,148962,14748,7308,28040,20287,38603,9528,58295,7164,49910,63956,3944,245065,228776,8817,6175,24537,7211,40904,24803,10831,0,2023-02-25 10:00:00+00:00,49.0,41.857142857142854,8.453668719700499,7.221355495254363,8.459448167752583,7.226292458167658,8.329635994907022,7.115403342588215
1078,1079,2023/02/26 10:00:00+00,21649,119398,171862,149007,14749,7310,28047,20289,38606,9528,58310,7164,49925,63968,3945,245123,228828,8818,6177,24538,7213,40905,24803,10834,0,2023-02-26 10:00:00+00:00,25.0,41.285714285714285,4.313096285561478,7.122770437298671,4.316044983547236,7.127640001400865,4.249814283115827,7.01826473040271
1079,1080,2023/02/27 10:00:00+00,21652,119428,171893,149037,14753,7311,28052,20289,38612,9528,58328,7166,49943,63979,3945,245197,228869,8822,6177,24540,7213,40906,24806,10835,0,2023-02-27 10:00:00+00:00,30.0,42.142857142857146,5.175715542673775,7.270648024232207,5.179253980256684,7.275618686551056,5.099777139738993,7.163972648680967
1080,1081,2023/02/28 10:00:00+00,21663,119483,171958,149095,14755,7312,28058,20298,38620,9531,58348,7170,49964,63996,3945,245296,228932,8829,6179,24543,7216,40918,24818,10850,0,2023-02-28 10:00:00+00:00,55.0,46.42857142857143,9.488811828235253,8.01003595889989,9.49529896380392,8.01551211230201,9.349591422854822,7.892512240072252
1081,1082,2023/03/01 10:00:00+00,21666,119523,172015,149142,14757,7317,28064,20306,38633,9537,58367,7174,49992,64012,3947,245375,228987,8830,6181,24547,7219,40926,24822,10857,0,2023-03-01 10:00:00+00:00,40.0,43.0,6.9009540568983665,7.418525611165743,6.905671973675579,7.423597371701247,6.799702852985325,7.309680566959225
1082,1083,2023/03/02 10:00:00+00,21680,119566,172087,149203,14762,7319,28075,20315,38640,9541,58385,7178,50011,64047,3949,245454,229070,8830,6183,24555,7220,40930,24827,10858,0,2023-03-02 10:00:00+00:00,43.0,43.285714285714285,7.418525611165743,7.4678181401435895,7.423597371701247,7.472923600084643,7.309680566959225,7.358249873051976
1083,1084,2023/03/03 10:00:00+00,21686,119605,172141,149245,14767,7322,28080,20319,38645,9546,58405,7183,50022,64060,3949,245526,229129,8831,6183,24560,7221,40943,24831,10862,0,2023-03-03 10:00:00+00:00,39.0,40.142857142857146,6.728430205475907,6.9256003213872885,6.733030174333689,6.930335087867277,6.629710281660691,6.823987506031701
1084,1085,2023/03/04 10:00:00+00,21699,119636,172205,149324,14772,7324,28096,20328,38655,9549,58433,7185,50042,64079,3950,245643,229217,8836,6184,24563,7222,40948,24832,10864,0,2023-03-04 10:00:00+00:00,31.0,37.57142857142857,5.348239394096233,6.481967560586679,5.351895779598573,6.4863990324167045,5.269769711063627,6.3868637511969295
1085,1086,2023/03/05 10:00:00+00,21706,119664,172225,149353,14776,7325,28104,20332,38664,9549,58445,7188,50055,64097,3950,245701,229254,8839,6187,24563,7224,40950,24840,10866,0,2023-03-05 10:00:00+00:00,28.0,38.0,4.830667839828856,6.555906354053447,4.833970381572905,6.5603883749918,4.759791997089727,6.459717710336059
1086,1087,2023/03/06 10:00:00+00,21708,119684,172246,149386,14778,7325,28113,20337,38670,9551,58453,7191,50065,64105,3951,245744,229294,8842,6187,24568,7226,40959,24840,10869,0,2023-03-06 10:00:00+00:00,20.0,36.57142857142857,3.4504770284491832,6.309443709164221,3.4528359868377896,6.313757233074815,3.3998514264926625,6.216871179872298
1087,1088,2023/03/07 10:00:00+00,21721,119722,172295,149423,14781,7327,28123,20348,38679,9552,58463,7193,50081,64125,3952,245837,229355,8842,6189,24573,7230,40963,24853,10873,0,2023-03-07 10:00:00+00:00,38.0,34.142857142857146,6.555906354053447,5.890457212852533,6.5603883749918,5.894484291815941,6.459717710336059,5.804032078083902
1088,1089,2023/03/08 10:00:00+00,21725,119761,172343,149470,14784,7330,28127,20350,38691,9553,58481,7194,50095,64147,3953,245892,229416,8843,6190,24577,7231,40975,24861,10877,0,2023-03-08 10:00:00+00:00,39.0,34.0,6.728430205475907,5.8658109483636105,6.733030174333689,5.869821177624241,6.629710281660691,5.779747425037526
1089,1090,2023/03/09 10:00:00+00,21731,119808,172399,149524,14785,7330,28133,20355,38706,9556,58504,7197,50109,64177,3953,245966,229478,8845,6190,24582,7234,40989,24868,10878,0,2023-03-09 10:00:00+00:00,47.0,34.57142857142857,8.108621016855581,5.964396006319303,8.114164569068805,5.968473634391036,7.989650852257756,5.876886037223031
1090,1091,2023/03/10 10:00:00+00,21737,119835,172450,149582,14791,7333,28148,20368,38719,9557,58519,7198,50125,64201,3954,246042,229529,8848,6191,24588,7236,40998,24873,10883,0,2023-03-10 10:00:00+00:00,27.0,32.857142857142854,4.6581439884063975,5.668640832452229,4.6613285822310155,5.672516264090654,4.589799425765094,5.585470200666516
1091,1092,2023/03/11 10:00:00+00,21741,119864,172500,149628,14793,7335,28158,20369,38725,9559,58529,7200,50142,64226,3956,246109,229588,8852,6191,24593,7240,41010,24879,10888,0,2023-03-11 10:00:00+00:00,29.0,32.57142857142857,5.003191691251316,5.619348303474384,5.006612180914795,5.623190035707258,4.929784568414361,5.5369008945737646
1092,1093,2023/03/12 10:00:00+00,21745,119893,172537,149646,14795,7336,28165,20374,38731,9562,58539,7204,50157,64242,3957,246170,229629,8853,6191,24596,7242,41015,24883,10893,0,2023-03-12 10:00:00+00:00,29.0,32.714285714285715,5.003191691251316,5.643994567963307,5.006612180914795,5.647853149898956,4.929784568414361,5.56118554762014
1093,1094,2023/03/13 10:00:00+00,21748,119916,172566,149672,14799,7336,28168,20382,38737,9566,58548,7206,50164,64249,3958,246202,229666,8854,6191,24598,7243,41018,24886,10896,0,2023-03-13 10:00:00+00:00,23.0,33.142857142857146,3.968048582716561,5.717933361430075,3.970761384863457,5.721842492474051,3.9098291404665613,5.634039506759268
1094,1095,2023/03/14 10:00:00+00,21751,119955,172626,149714,14802,7340,28182,20386,38751,9568,58562,7209,50176,64274,3958,246261,229707,8856,6191,24601,7246,41023,24892,10898,0,2023-03-14 10:00:00+00:00,39.0,33.285714285714285,6.728430205475907,5.742579625918998,6.733030174333689,5.74650560666575,6.629710281660691,5.658324159805645
1095,1096,2023/03/15 10:00:00+00,21754,119992,172675,149755,14804,7342,28192,20394,38762,9571,58580,7212,50187,64297,3960,246320,229769,8860,6191,24606,7247,41029,24896,10902,0,2023-03-15 10:00:00+00:00,37.0,33.0,6.383382502630989,5.693287096941153,6.38774657564991,5.697179378282352,6.289725139011425,5.609754853712892
1096,1097,2023/03/16 10:00:00+00,21763,120029,172711,149787,14807,7342,28202,20398,38769,9573,58594,7214,50199,64315,3960,246379,229797,8863,6191,24611,7248,41036,24903,10905,0,2023-03-16 10:00:00+00:00,37.0,31.571428571428573,6.383382502630989,5.446824452051925,6.38774657564991,5.450548236365367,6.289725139011425,5.36690832324913
1097,1098,2023/03/17 10:00:00+00,21775,120059,172740,149836,14812,7344,28213,20405,38777,9576,58620,7222,50208,64335,3960,246446,229843,8863,6191,24615,7250,41043,24913,10905,0,2023-03-17 10:00:00+00:00,30.0,32.0,5.175715542673775,5.520763245518693,5.179253980256684,5.524537578940462,5.099777139738993,5.439762282388259
1098,1099,2023/03/18 10:00:00+00,21785,120082,172781,149871,14815,7348,28215,20408,38789,9579,58635,7223,50222,64348,3960,246512,229888,8864,6197,24617,7253,41047,24923,10907,0,2023-03-18 10:00:00+00:00,23.0,31.142857142857142,3.968048582716561,5.372885658585157,3.970761384863457,5.376558893790272,3.9098291404665613,5.294054364110003
1099,1100,2023/03/19 10:00:00+00,21789,120107,172802,149892,14817,7350,28220,20410,38790,9579,58643,7226,50227,64363,3960,246543,229914,8867,6198,24620,7253,41052,24926,10908,0,2023-03-19 10:00:00+00:00,25.0,30.571428571428573,4.313096285561478,5.274300600629466,4.316044983547236,5.277906437023477,4.249814283115827,5.196915751924498
1100,1101,2023/03/20 10:00:00+00,21793,120118,172833,149907,14821,7351,28224,20414,38796,9581,58649,7226,50239,64369,3961,246578,229930,8869,6198,24622,7254,41053,24932,10911,0,2023-03-20 10:00:00+00:00,11.0,28.857142857142858,1.8977623656470506,4.978545426762393,1.899059792760784,4.981949066723097,1.8699182845709643,4.905499915367984
1101,1102,2023/03/21 10:00:00+00,21797,120145,172870,149942,14823,7353,28230,20418,38806,9583,58663,7227,50261,64383,3961,246639,229972,8872,6198,24625,7256,41059,24938,10911,0,2023-03-21 10:00:00+00:00,27.0,27.142857142857142,4.6581439884063975,4.6827902528953205,4.6613285822310155,4.685991696422714,4.589799425765094,4.61408407881147
1102,1103,2023/03/22 10:00:00+00,21804,120169,172918,149976,14828,7354,28241,20422,38811,9585,58675,7234,50276,64400,3961,246695,230005,8874,6198,24633,7257,41062,24947,10916,0,2023-03-22 10:00:00+00:00,24.0,25.285714285714285,4.14057243413902,4.362388814539324,4.143403184205347,4.365371211930634,4.079821711791195,4.298383589208581
1103,1104,2023/03/23 10:00:00+00,21811,120219,172958,150013,14830,7354,28260,20440,38826,9587,58697,7240,50296,64423,3962,246761,230063,8876,6199,24638,7262,41070,24951,10917,0,2023-03-23 10:00:00+00:00,50.0,27.142857142857142,8.626192571122957,4.6827902528953205,8.632089967094473,4.685991696422714,8.499628566231655,4.61408407881147
1104,1105,2023/03/24 10:00:00+00,21814,120263,173012,150057,14834,7354,28276,20447,38838,9591,58716,7243,50317,64445,3962,246829,230127,8876,6200,24642,7262,41077,24956,10919,0,2023-03-24 10:00:00+00:00,44.0,29.142857142857142,7.591049462588202,5.027837955740238,7.596239171043136,5.031275295106492,7.479673138283857,4.954069221460736
1105,1106,2023/03/25 10:00:00+00,21818,120296,173055,150086,14839,7355,28284,20455,38845,9592,58735,7249,50331,64465,3963,246892,230188,8879,6201,24647,7264,41083,24963,10923,0,2023-03-25 10:00:00+00:00,33.0,30.571428571428573,5.693287096941152,5.2743006006294655,5.697179378282352,5.277906437023477,5.609754853712893,5.1969157519244975
1106,1107,2023/03/26 10:00:00+00,21821,120313,173082,150109,14841,7356,28290,20460,38851,9594,58738,7255,50344,64477,3963,246930,230220,8879,6202,24648,7266,41086,24968,10924,0,2023-03-26 10:00:00+00:00,17.0,29.428571428571427,2.9329054741818057,5.077130484718084,2.9349105888121207,5.080601523489889,2.8898737125187632,5.002638527553488
1107,1108,2023/03/27 10:00:00+00,21823,120336,173109,150127,14842,7357,28297,20461,38859,9594,58751,7260,50357,64483,3964,246972,230252,8881,6202,24652,7268,41089,24975,10927,0,2023-03-27 10:00:00+00:00,23.0,31.142857142857142,3.968048582716561,5.372885658585155,3.970761384863457,5.376558893790272,3.9098291404665613,5.294054364110003
1108,1109,2023/03/28 10:00:00+00,21830,120367,173127,150156,14844,7359,28303,20467,38864,9596,58759,7267,50366,64499,3964,247022,230299,8883,6206,24655,7273,41094,24978,10930,0,2023-03-28 10:00:00+00:00,31.0,31.714285714285715,5.348239394096233,5.471470716540848,5.351895779598573,5.475211350557066,5.269769711063627,5.391192976295508
1109,1110,2023/03/29 10:00:00+00,21832,120401,173161,150174,14845,7359,28306,20473,38870,9596,58766,7271,50377,64516,3965,247064,230329,8884,6208,24658,7275,41095,24982,10934,0,2023-03-29 10:00:00+00:00,34.0,33.142857142857146,5.865810948363611,5.717933361430075,5.8698211776242415,5.721842492474051,5.7797474250375265,5.634039506759268
1110,1111,2023/03/30 10:00:00+00,21839,120434,173201,150210,14849,7360,28309,20477,38874,9599,58784,7274,50399,64528,3966,247114,230387,8886,6210,24662,7277,41100,24993,10940,0,2023-03-30 10:00:00+00:00,33.0,30.714285714285715,5.693287096941152,5.298946865118388,5.697179378282352,5.302569551215177,5.609754853712893,5.221200404970874
1111,1112,2023/03/31 10:00:00+00,21845,120462,173238,150236,14856,7362,28313,20481,38879,9602,58799,7276,50411,64545,3966,247171,230431,8888,6211,24667,7277,41102,24996,10946,0,2023-03-31 10:00:00+00:00,28.0,28.428571428571427,4.830667839828856,4.904606633295624,4.833970381572905,4.907959724148,4.759791997089727,4.832645956228856
1112,1113,2023/04/01 10:00:00+00,21855,120483,173282,150273,14860,7365,28315,20483,38897,9605,58811,7278,50423,64559,3971,247191,230470,8890,6211,24672,7279,41108,25004,10948,0,2023-04-01 10:00:00+00:00,21.0,26.714285714285715,3.6230008798716424,4.608851459428552,3.6254777861796788,4.612002353847619,3.5698439978172956,4.541230119672342
1113,1114,2023/04/02 10:00:00+00,21857,120502,173306,150289,14862,7366,28323,20485,38906,9606,58817,7280,50430,64561,3972,247227,230499,8890,6212,24672,7279,41115,25012,10948,0,2023-04-02 10:00:00+00:00,19.0,27.0,3.2779531770267236,4.658143988406397,3.2801941874959,4.6613285822310155,3.2298588551680294,4.589799425765094
